Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Customer ID,Policy Duration Days,Policy Duration Category,Active Policy Flag,Name,Gender,Age,Occupation,Marital Status,"Address (City, State, Zip Code)",Age Bucket,Married Flag,Senior Citizen Flag,Customer Segment,Agent ID,Renewal Status,Policy Discounts,Risk Score,High_Risk_Flag,Risk Category,High Risk Flag,Renewal Segment
POL78513544,Health,346998,725.51,2019-05-05,2023-12-21,Annually,Terminated,CUST29392769,1691,Long Term,0,Tara Valencia DDS,Female,60,Forensic scientist,Single,"Sarahaven, South Dakota, 15365",56+,0,1,Senior Adult,AGT85783725,Not Renewed,41,7,0,Low Risk,0,Churned
POL47222103,Auto,224689,1226.1,2017-03-06,2023-08-21,Monthly,Active,CUST41536787,2359,Long Term,1,Gary Long,Male,60,"Pharmacist, community",Single,"Kimberlyburgh, Kentucky, 06618",56+,0,1,Senior Adult,AGT09675655,Pending,32,90,1,High Risk,1,At Risk
POL25708156,Auto,251787,409.22,2021-07-06,2028-06-24,Quarterly,Lapsed,CUST55580606,2545,Long Term,0,Adam Townsend,Male,54,Web designer,Widowed,"New Andreafort, Illinois, 30400",46-55,0,0,Senior Adult,AGT02200839,Renewed,40,9,0,Low Risk,0,Loyal
POL41605006,Auto,106927,996.52,2019-03-27,2025-09-23,Annually,Active,CUST97427667,2372,Long Term,1,Cody Mitchell,Other,65,Newspaper journalist,Single,"Aguilarside, New Hampshire, 23503",56+,0,1,Senior Adult,AGT00231418,Pending,6,80,1,High Risk,1,At Risk
POL25794151,Health,288305,1770.86,2024-10-05,2033-02-19,Annually,Active,CUST05701299,3059,Long Term,1,Christine Wang,Male,69,Mental health nurse,Divorced,"East Seanberg, Missouri, 48477",56+,0,1,Senior Adult,AGT58252689,Not Renewed,21,49,0,Medium Risk,0,Churned
POL75540698,Auto,273675,869.46,2020-05-03,2030-02-12,Monthly,Terminated,CUST89386367,3572,Long Term,0,Joshua Bright,Other,82,Advice worker,Single,"Lake Danieltown, Nebraska, 12215",56+,0,1,Senior Adult,AGT00257096,Pending,9,71,1,High Risk,1,At Risk
POL79812576,Life,203645,443.85,2021-04-11,2023-10-24,Quarterly,Active,CUST75285468,926,Medium Term,1,Adam Watson,Male,81,Automotive engineer,Single,"Lorihaven, Delaware, 42955",56+,0,1,Senior Adult,AGT79870918,Renewed,23,51,0,Medium Risk,0,Loyal
POL96627466,Auto,108422,1742.75,2022-08-19,2027-03-25,Monthly,Lapsed,CUST93604597,1679,Long Term,0,Brian Santana,Other,74,Geophysical data processor,Widowed,"Garrettberg, Maine, 18645",56+,0,1,Senior Adult,AGT43475435,Not Renewed,29,63,0,High Risk,0,Churned
POL18134493,Property,149858,594.4,2017-04-26,2019-04-13,Annually,Lapsed,CUST97879695,717,Medium Term,0,Matthew Barber,Male,36,Risk manager,Divorced,"Jeffreyshire, Ohio, 77300",36-45,0,0,Middle Age,AGT23709346,Not Renewed,15,11,0,Low Risk,0,Churned
POL76432131,Property,243232,420.1,2023-02-20,2032-05-20,Quarterly,Active,CUST64208709,3377,Long Term,1,Robert Garcia,Female,43,"Production assistant, television",Widowed,"Deniseview, Kentucky, 44649",36-45,0,0,Middle Age,AGT88512728,Renewed,15,50,0,Medium Risk,0,Loyal
POL79051924,Auto,389519,1644.77,2016-12-16,2022-04-18,Annually,Terminated,CUST01188304,1949,Long Term,0,Leslie Olson,Other,49,"Copywriter, advertising",Married,"Amandashire, Illinois, 65369",46-55,1,0,Middle Age,AGT67552843,Not Renewed,1,13,0,Low Risk,0,Churned
POL90691357,Auto,192026,1653.4,2016-07-30,2024-04-19,Annually,Terminated,CUST24728723,2820,Long Term,0,Anthony Smith,Female,81,Conference centre manager,Divorced,"Lake Antonioview, Iowa, 16186",56+,0,1,Senior Adult,AGT86508144,Pending,31,45,0,Medium Risk,0,At Risk
POL28778471,Property,24611,275.61,2015-07-04,2024-01-18,Monthly,Active,CUST75890768,3120,Long Term,1,Shannon Hunter,Male,67,Naval architect,Divorced,"South Heidimouth, North Dakota, 96749",56+,0,1,Senior Adult,AGT57343004,Pending,24,66,0,High Risk,0,At Risk
POL73016380,Health,23008,448.1,2021-09-28,2029-12-26,Annually,Active,CUST62423574,3011,Long Term,1,Jennifer Yoder,Female,36,Graphic designer,Widowed,"Lake Ashleyview, Florida, 54651",36-45,0,0,Middle Age,AGT06133507,Pending,18,38,0,Medium Risk,0,At Risk
POL53374047,Auto,354323,727.84,2018-06-03,2022-03-11,Monthly,Terminated,CUST82268881,1377,Long Term,0,Susan Johnson,Female,66,Warehouse manager,Divorced,"East Rachel, Washington, 44042",56+,0,1,Senior Adult,AGT97857026,Renewed,10,6,0,Low Risk,0,Loyal
POL73225608,Property,35404,959.48,2023-12-05,2026-03-22,Annually,Lapsed,CUST56310283,838,Medium Term,0,Kara Smith,Male,45,Analytical chemist,Divorced,"Jeffview, Kentucky, 59474",36-45,0,0,Middle Age,AGT85433940,Not Renewed,12,35,0,Medium Risk,0,Churned
POL96974246,Auto,145418,584.98,2020-11-09,2023-03-04,Annually,Terminated,CUST37116790,845,Medium Term,0,Paula Griffith,Female,65,"Chemist, analytical",Divorced,"East Jenniferchester, Washington, 92671",56+,0,1,Senior Adult,AGT90726414,Renewed,14,78,1,High Risk,1,Loyal
POL14924574,Property,203691,1048.3,2022-10-03,2030-08-04,Annually,Lapsed,CUST48069749,2862,Long Term,0,Brett Becker,Female,19,Barista,Widowed,"North Nicole, California, 74021",18-25,0,0,Young Adult,AGT96655342,Renewed,38,63,0,High Risk,0,Loyal
POL42903965,Health,320190,1233.73,2018-01-28,2025-04-27,Quarterly,Lapsed,CUST45193864,2646,Long Term,0,Daniel Ross,Other,27,Administrator,Widowed,"West Chad, Washington, 44265",26-35,0,0,Young Adult,AGT46287314,Not Renewed,40,91,1,High Risk,1,Churned
POL95960706,Auto,118176,437.81,2017-04-07,2026-10-02,Monthly,Lapsed,CUST63054181,3465,Long Term,0,Annette Moore,Female,19,Chiropodist,Widowed,"Port Roy, Florida, 68522",18-25,0,0,Young Adult,AGT13703725,Renewed,33,89,1,High Risk,1,Loyal
POL61950574,Life,434186,1697.96,2015-03-19,2021-02-07,Annually,Active,CUST73260643,2152,Long Term,1,Lance Aguilar,Female,38,Community pharmacist,Widowed,"Cookmouth, Connecticut, 81627",36-45,0,0,Middle Age,AGT75996769,Renewed,29,5,0,Low Risk,0,Loyal
POL08851218,Health,363167,1840.6,2015-02-18,2018-08-07,Annually,Terminated,CUST58169296,1266,Long Term,0,Barbara Park,Male,62,Volunteer coordinator,Married,"Michaelburgh, Delaware, 02835",56+,1,1,Senior Adult,AGT11309214,Renewed,31,12,0,Low Risk,0,Loyal
POL89077589,Life,128023,711.66,2015-08-01,2018-08-01,Quarterly,Active,CUST60827888,1096,Long Term,1,Marissa Stone,Male,48,Community pharmacist,Married,"Greenview, Oregon, 99374",46-55,1,0,Middle Age,AGT46476944,Pending,43,5,0,Low Risk,0,At Risk
POL21637751,Life,127111,1619.12,2017-01-28,2025-11-21,Monthly,Lapsed,CUST14953772,3219,Long Term,0,Justin Burnett,Female,38,"Therapist, sports",Divorced,"Mendezmouth, New York, 44599",36-45,0,0,Middle Age,AGT33811594,Not Renewed,7,67,0,High Risk,0,Churned
POL20698881,Auto,465629,703.94,2021-04-28,2025-05-08,Quarterly,Terminated,CUST25249967,1471,Long Term,0,Brenda Sanders,Female,48,Chiropodist,Single,"Hallton, Idaho, 68672",46-55,0,0,Middle Age,AGT00446436,Not Renewed,26,80,1,High Risk,1,Churned
POL55748934,Life,248600,1851.48,2018-01-25,2023-05-22,Quarterly,Active,CUST67050803,1943,Long Term,1,Tracy Hudson,Male,70,Human resources officer,Divorced,"Amberfurt, Maine, 39217",56+,0,1,Senior Adult,AGT15223147,Not Renewed,31,90,1,High Risk,1,Churned
POL95603214,Health,105129,1506.25,2022-03-12,2030-05-21,Monthly,Terminated,CUST02991127,2992,Long Term,0,Scott Morales,Female,75,Best boy,Single,"Brianview, South Dakota, 60761",56+,0,1,Senior Adult,AGT38242528,Not Renewed,37,52,0,Medium Risk,0,Churned
POL97852810,Auto,233743,504.36,2020-01-13,2023-12-06,Annually,Terminated,CUST48484204,1423,Long Term,0,Joshua Smith,Other,66,Building services engineer,Married,"Craigstad, Washington, 19949",56+,1,1,Senior Adult,AGT16581143,Renewed,46,7,0,Low Risk,0,Loyal
POL95259508,Health,266928,402.22,2020-03-08,2028-09-26,Monthly,Lapsed,CUST06619029,3124,Long Term,0,Marie Carter,Other,62,Paediatric nurse,Single,"Patelmouth, Rhode Island, 78237",56+,0,1,Senior Adult,AGT08573974,Renewed,47,70,1,High Risk,1,Loyal
POL70372456,Life,252288,1619.45,2019-09-13,2027-09-04,Quarterly,Active,CUST57393366,2913,Long Term,1,Andrew Pennington,Female,75,Agricultural consultant,Widowed,"Lake Brandonchester, South Carolina, 39922",56+,0,1,Senior Adult,AGT85678288,Renewed,41,43,0,Medium Risk,0,Loyal
POL78473646,Life,448589,839.87,2020-03-22,2026-06-10,Monthly,Terminated,CUST75033036,2271,Long Term,0,Diane Brown,Other,37,Gaffer,Married,"Kellyfort, Oklahoma, 63262",36-45,1,0,Middle Age,AGT82144561,Renewed,4,4,0,Low Risk,0,Loyal
POL81550647,Auto,483324,1442.01,2015-04-15,2021-02-19,Annually,Lapsed,CUST20570615,2137,Long Term,0,Derrick Beck,Female,45,"Development worker, community",Divorced,"West Elijahside, Nevada, 53804",36-45,0,0,Middle Age,AGT68107880,Pending,30,2,0,Low Risk,0,At Risk
POL95538571,Life,349214,982.72,2022-05-05,2030-05-09,Annually,Lapsed,CUST80027772,2926,Long Term,0,James Gomez,Male,20,Automotive engineer,Single,"West Cassie, Oklahoma, 35255",18-25,0,0,Young Adult,AGT50091681,Pending,31,39,0,Medium Risk,0,At Risk
POL54792632,Auto,102393,619.24,2021-09-24,2028-05-08,Annually,Terminated,CUST41234558,2418,Long Term,0,Anthony Cooley,Male,81,"Nurse, children's",Married,"Monicaton, Utah, 92695",56+,1,1,Senior Adult,AGT67838470,Renewed,42,57,0,Medium Risk,0,Loyal
POL51614389,Life,315957,640.54,2019-12-04,2022-05-08,Annually,Lapsed,CUST93219353,886,Medium Term,0,Maria Jefferson,Other,29,Marketing executive,Widowed,"Donovanmouth, Utah, 63413",26-35,0,0,Young Adult,AGT03150235,Pending,17,23,0,Low Risk,0,At Risk
POL93746729,Auto,233330,566.47,2019-09-26,2028-07-18,Quarterly,Terminated,CUST41499971,3218,Long Term,0,Laurie Barton,Other,62,Logistics and distribution manager,Married,"South Scottmouth, Maryland, 09128",56+,1,1,Senior Adult,AGT80610201,Renewed,42,69,0,High Risk,0,Loyal
POL39986645,Life,438758,1831.24,2016-08-27,2022-08-16,Annually,Lapsed,CUST51161231,2180,Long Term,0,Jason Anderson,Male,50,IT sales professional,Widowed,"West Nicole, Ohio, 55121",46-55,0,0,Middle Age,AGT53627375,Not Renewed,30,85,1,High Risk,1,Churned
POL63446191,Life,231145,1785.54,2018-10-12,2023-10-23,Monthly,Lapsed,CUST31991535,1837,Long Term,0,Kevin Evans,Female,49,Media buyer,Married,"South Ruben, Missouri, 23898",46-55,1,0,Middle Age,AGT14457211,Renewed,34,62,0,High Risk,0,Loyal
POL90621293,Life,238288,1788.91,2018-06-17,2024-02-19,Quarterly,Lapsed,CUST53915256,2073,Long Term,0,Janet Williams,Female,60,Adult guidance worker,Divorced,"Franciscoside, Wisconsin, 74799",56+,0,1,Senior Adult,AGT80133653,Not Renewed,42,52,0,Medium Risk,0,Churned
POL06557000,Life,325423,324.38,2024-01-23,2026-05-15,Monthly,Terminated,CUST80574300,843,Medium Term,0,Amber Thomas,Female,69,Dance movement psychotherapist,Single,"Robertburgh, West Virginia, 47725",56+,0,1,Senior Adult,AGT31442801,Renewed,37,87,1,High Risk,1,Loyal
POL74630196,Property,416632,1651.89,2019-05-08,2021-11-04,Annually,Active,CUST08971725,911,Medium Term,1,Michael Rivera,Other,72,Purchasing manager,Widowed,"Hectorshire, Tennessee, 94224",56+,0,1,Senior Adult,AGT90621659,Pending,30,44,0,Medium Risk,0,At Risk
POL80607251,Life,104660,1523.92,2024-09-15,2031-03-22,Annually,Active,CUST27802022,2379,Long Term,1,Barry Peters,Male,79,Site engineer,Single,"Stephenfort, Utah, 35038",56+,0,1,Senior Adult,AGT95476068,Pending,2,96,1,High Risk,1,At Risk
POL84317936,Life,90470,482.56,2018-08-16,2023-04-11,Monthly,Active,CUST90193495,1699,Long Term,1,Melissa Ellison,Other,82,Tax inspector,Single,"Lake Douglas, Montana, 62118",56+,0,1,Senior Adult,AGT76769152,Renewed,11,46,0,Medium Risk,0,Loyal
POL61335300,Property,270272,1462.7,2024-07-27,2026-01-01,Annually,Terminated,CUST86884109,523,Medium Term,0,Joe Collins,Male,74,Waste management officer,Single,"Scottport, Utah, 96022",56+,0,1,Senior Adult,AGT30758651,Not Renewed,29,71,1,High Risk,1,Churned
POL32975893,Property,127790,896.74,2016-12-22,2025-04-20,Monthly,Terminated,CUST65082489,3041,Long Term,0,Mary Williams,Other,50,Town planner,Single,"East Jacobborough, Illinois, 36743",46-55,0,0,Middle Age,AGT66152141,Not Renewed,39,79,1,High Risk,1,Churned
POL37847781,Property,79464,1943.03,2017-11-17,2019-05-19,Quarterly,Active,CUST14814883,548,Medium Term,1,Tamara Richardson,Female,81,Insurance underwriter,Widowed,"New Brettshire, South Carolina, 06530",56+,0,1,Senior Adult,AGT87773425,Renewed,7,88,1,High Risk,1,Loyal
POL29305592,Health,244213,627.28,2016-04-20,2024-09-12,Monthly,Lapsed,CUST50493367,3067,Long Term,0,Christopher Pratt,Male,56,"Therapist, occupational",Married,"West Rachel, New Hampshire, 76468",56+,1,0,Senior Adult,AGT21183922,Renewed,40,53,0,Medium Risk,0,Loyal
POL43533359,Life,82747,1548.49,2022-11-28,2028-04-18,Monthly,Active,CUST10203071,1968,Long Term,1,Kayla Jones,Female,28,Merchant navy officer,Single,"South Ryanton, Indiana, 49795",26-35,0,0,Young Adult,AGT45137341,Pending,17,73,1,High Risk,1,At Risk
POL94321832,Health,268153,1883.84,2015-12-11,2019-09-01,Annually,Lapsed,CUST35524650,1360,Long Term,0,Stephanie Williams,Female,74,Academic librarian,Single,"Salazarfurt, Oklahoma, 50884",56+,0,1,Senior Adult,AGT71404529,Pending,33,4,0,Low Risk,0,At Risk
POL97197934,Life,36210,688.06,2023-01-28,2028-06-06,Annually,Lapsed,CUST34792290,1956,Long Term,0,Russell Little,Female,33,Geophysical data processor,Widowed,"Port Theresamouth, Massachusetts, 72308",26-35,0,0,Middle Age,AGT40778545,Not Renewed,26,26,0,Low Risk,0,Churned
POL87154495,Health,305523,163.99,2015-07-24,2022-03-31,Monthly,Active,CUST43515933,2442,Long Term,1,Caleb Taylor,Female,55,Bonds trader,Divorced,"New Kelly, Hawaii, 06297",46-55,0,0,Senior Adult,AGT60460412,Not Renewed,26,28,0,Low Risk,0,Churned
POL12471063,Property,97801,814.61,2021-12-01,2026-03-06,Annually,Active,CUST41476976,1556,Long Term,1,Amanda Greene,Female,85,Pharmacologist,Married,"Kyleberg, Maine, 65870",56+,1,1,Senior Adult,AGT92383786,Not Renewed,8,76,1,High Risk,1,Churned
POL15278197,Life,193448,525.1,2021-08-29,2023-03-11,Monthly,Lapsed,CUST60126456,559,Medium Term,0,Michael Smith,Female,37,Television camera operator,Widowed,"West Wayneland, Massachusetts, 81895",36-45,0,0,Middle Age,AGT68333855,Pending,43,41,0,Medium Risk,0,At Risk
POL07509618,Auto,286271,400.12,2019-05-20,2027-03-21,Quarterly,Lapsed,CUST30426757,2862,Long Term,0,James Wood,Other,57,"Doctor, hospital",Married,"Hallstad, Virginia, 37230",56+,1,0,Senior Adult,AGT70400645,Renewed,22,96,1,High Risk,1,Loyal
POL82016751,Health,213229,1454.12,2021-07-15,2025-11-17,Monthly,Active,CUST12934355,1586,Long Term,1,Sandy Lawson,Female,31,Chief Marketing Officer,Single,"Christophershire, Connecticut, 28931",26-35,0,0,Middle Age,AGT42173074,Pending,31,60,0,Medium Risk,0,At Risk
POL87297483,Life,342750,196.43,2023-02-14,2024-03-15,Annually,Active,CUST33463783,395,Medium Term,1,Roy Young,Female,63,Technical author,Divorced,"Jerryfort, Nebraska, 16023",56+,0,1,Senior Adult,AGT60201363,Not Renewed,17,69,0,High Risk,0,Churned
POL93996885,Health,96923,761.59,2019-11-05,2028-05-23,Quarterly,Terminated,CUST35227808,3122,Long Term,0,Peter Brown,Female,54,Chief Financial Officer,Widowed,"Charlesberg, Nevada, 15582",46-55,0,0,Senior Adult,AGT82068467,Not Renewed,30,58,0,Medium Risk,0,Churned
POL96567148,Auto,315117,856.0,2016-03-04,2017-10-24,Monthly,Lapsed,CUST23797730,599,Medium Term,0,Vicki Jackson,Other,50,Health and safety adviser,Single,"Port Jake, Georgia, 13637",46-55,0,0,Middle Age,AGT14822780,Pending,18,73,1,High Risk,1,At Risk
POL71968618,Property,357546,958.26,2016-08-11,2019-01-22,Annually,Active,CUST49064657,894,Medium Term,1,Meghan Valdez,Other,48,Radiation protection practitioner,Married,"East Ashley, Wyoming, 78730",46-55,1,0,Middle Age,AGT04970507,Not Renewed,8,94,1,High Risk,1,Churned
POL23145476,Health,65899,854.47,2023-04-18,2031-11-29,Annually,Lapsed,CUST48384816,3147,Long Term,0,John Zimmerman,Other,63,Firefighter,Widowed,"Lake Danielfurt, Connecticut, 54211",56+,0,1,Senior Adult,AGT13715260,Not Renewed,19,44,0,Medium Risk,0,Churned
POL01386021,Property,376086,1736.8,2021-12-14,2030-02-05,Annually,Terminated,CUST28361361,2975,Long Term,0,Sarah Vance,Other,44,Restaurant manager,Widowed,"South James, Maine, 52726",36-45,0,0,Middle Age,AGT25609530,Pending,28,31,0,Medium Risk,0,At Risk
POL23294354,Health,174699,1345.75,2023-10-24,2029-12-06,Quarterly,Active,CUST60275705,2235,Long Term,1,Mr. William Wagner,Male,34,Consulting civil engineer,Divorced,"Wallside, Alabama, 31277",26-35,0,0,Middle Age,AGT35967047,Renewed,41,9,0,Low Risk,0,Loyal
POL33326034,Property,382851,798.8,2021-10-31,2025-01-18,Monthly,Active,CUST68652559,1175,Long Term,1,Wendy Ross,Male,63,Site engineer,Single,"Petersside, New Hampshire, 91379",56+,0,1,Senior Adult,AGT67804018,Not Renewed,26,23,0,Low Risk,0,Churned
POL94564854,Auto,305272,200.24,2019-02-18,2023-01-23,Annually,Lapsed,CUST87110325,1435,Long Term,0,Roger King,Female,38,Chief of Staff,Widowed,"Port Andrew, Alaska, 66769",36-45,0,0,Middle Age,AGT72187203,Not Renewed,15,32,0,Medium Risk,0,Churned
POL60645383,Property,472836,1986.23,2021-10-14,2027-11-17,Annually,Active,CUST54440441,2225,Long Term,1,Cynthia Gonzalez,Female,83,Drilling engineer,Widowed,"Christophermouth, West Virginia, 46972",56+,0,1,Senior Adult,AGT25865674,Pending,47,45,0,Medium Risk,0,At Risk
POL15598942,Life,425640,1339.2,2022-07-13,2032-06-14,Monthly,Active,CUST69367329,3624,Long Term,1,Kim Thomas,Female,43,Mudlogger,Married,"Jimmyfurt, Minnesota, 51653",36-45,1,0,Middle Age,AGT66923585,Pending,4,80,1,High Risk,1,At Risk
POL43061696,Property,356773,1529.24,2015-01-11,2021-08-06,Annually,Lapsed,CUST85929334,2399,Long Term,0,Matthew Chung,Other,31,"Restaurant manager, fast food",Widowed,"Jessicamouth, South Carolina, 13015",26-35,0,0,Middle Age,AGT36913046,Not Renewed,8,61,0,High Risk,0,Churned
POL29030221,Health,206627,1434.07,2020-01-23,2025-12-08,Annually,Lapsed,CUST43290947,2146,Long Term,0,Barbara Ramos,Male,53,"Librarian, academic",Single,"Rachelberg, Montana, 16264",46-55,0,0,Senior Adult,AGT56217943,Renewed,10,37,0,Medium Risk,0,Loyal
POL38108331,Life,37379,523.95,2019-02-28,2024-11-09,Annually,Lapsed,CUST38232094,2081,Long Term,0,Tanner Santos,Male,64,Commercial horticulturist,Single,"South Michaelmouth, Massachusetts, 23041",56+,0,1,Senior Adult,AGT07591775,Pending,20,43,0,Medium Risk,0,At Risk
POL39644432,Health,107184,968.76,2017-05-07,2027-04-24,Monthly,Active,CUST83956868,3639,Long Term,1,Bethany Black,Male,31,Historic buildings inspector/conservation officer,Single,"Patriciachester, North Dakota, 56614",26-35,0,0,Middle Age,AGT19725610,Pending,49,52,0,Medium Risk,0,At Risk
POL89576605,Auto,132676,1420.95,2021-05-12,2023-04-12,Quarterly,Active,CUST98331725,700,Medium Term,1,Laura Braun,Male,80,Chartered loss adjuster,Married,"West Meghan, Alabama, 81797",56+,1,1,Senior Adult,AGT39758645,Renewed,34,61,0,High Risk,0,Loyal
POL02588835,Property,443016,1891.02,2021-11-13,2026-03-21,Monthly,Active,CUST08272758,1589,Long Term,1,Barbara Randall,Male,40,Automotive engineer,Married,"Nicholasborough, Ohio, 25473",36-45,1,0,Middle Age,AGT01972154,Renewed,12,25,0,Low Risk,0,Loyal
POL64841687,Life,86172,1730.32,2015-09-10,2017-07-20,Quarterly,Lapsed,CUST19435664,679,Medium Term,0,Sylvia Weaver,Female,40,Corporate investment banker,Divorced,"Hernandeztown, Virginia, 21172",36-45,0,0,Middle Age,AGT14433594,Renewed,49,64,0,High Risk,0,Loyal
POL42043650,Health,205410,1675.08,2021-12-12,2028-02-17,Quarterly,Active,CUST21895219,2258,Long Term,1,Rita Lee,Male,82,"Education officer, museum",Divorced,"West Elizabeth, California, 39895",56+,0,1,Senior Adult,AGT03739016,Not Renewed,14,55,0,Medium Risk,0,Churned
POL62636182,Life,386422,284.09,2018-02-21,2024-01-16,Quarterly,Lapsed,CUST47696408,2155,Long Term,0,Kevin Joyce,Other,56,Ship broker,Divorced,"New Brian, Oklahoma, 44595",56+,0,0,Senior Adult,AGT71928337,Pending,37,4,0,Low Risk,0,At Risk
POL27279632,Property,186180,317.11,2020-12-04,2029-10-26,Monthly,Lapsed,CUST61552560,3248,Long Term,0,Shaun Stuart,Female,30,Meteorologist,Widowed,"Port Davidfurt, Maryland, 49078",26-35,0,0,Young Adult,AGT86777320,Not Renewed,9,46,0,Medium Risk,0,Churned
POL70823691,Life,484471,534.7,2020-01-21,2029-02-07,Annually,Lapsed,CUST85393599,3305,Long Term,0,Jesse Simmons,Male,62,Energy manager,Single,"North David, Hawaii, 65767",56+,0,1,Senior Adult,AGT60179301,Renewed,33,26,0,Low Risk,0,Loyal
POL96336690,Health,146583,1962.48,2020-12-19,2028-07-20,Quarterly,Lapsed,CUST56456814,2770,Long Term,0,Lindsey Campbell,Male,43,Scientific laboratory technician,Married,"Thomasmouth, West Virginia, 94588",36-45,1,0,Middle Age,AGT65428722,Pending,13,91,1,High Risk,1,At Risk
POL61653642,Auto,409870,1807.75,2015-05-09,2019-02-19,Quarterly,Active,CUST94011019,1382,Long Term,1,Rachel Golden,Female,58,Social researcher,Single,"East David, Rhode Island, 77784",56+,0,0,Senior Adult,AGT25320425,Pending,32,91,1,High Risk,1,At Risk
POL80552860,Auto,114424,373.86,2022-11-12,2028-02-07,Monthly,Lapsed,CUST02840694,1913,Long Term,0,William Parks,Other,49,"Psychologist, clinical",Widowed,"Kramerfurt, Massachusetts, 30161",46-55,0,0,Middle Age,AGT91775349,Pending,4,13,0,Low Risk,0,At Risk
POL59968630,Life,223758,1337.53,2023-11-27,2030-03-09,Annually,Lapsed,CUST50916985,2294,Long Term,0,Patrick Watson,Other,45,Ranger/warden,Single,"Port Andrew, Maryland, 23840",36-45,0,0,Middle Age,AGT88732885,Renewed,30,21,0,Low Risk,0,Loyal
POL88583388,Health,242935,119.75,2019-12-11,2025-08-20,Quarterly,Terminated,CUST11095679,2079,Long Term,0,Paul Foster,Other,59,Energy manager,Widowed,"West Michael, Wisconsin, 45486",56+,0,0,Senior Adult,AGT41624751,Pending,41,30,0,Low Risk,0,At Risk
