Customer ID,Name,Gender,Age,Occupation,Marital Status,"Address (City, State, Zip Code)",Age Bucket,Married Flag,Senior Citizen Flag,Customer Segment,Policy ID,Policy Type,Coverage Amount,Premium Amount,Policy Start Date,Policy End Date,Payment Frequency,Status,Policy Duration Days,Policy Duration Category,Active Policy Flag,Agent ID,Renewal Status,Policy Discounts,Risk Score,High_Risk_Flag,Risk Category,High Risk Flag,Renewal Segment
CUST58197880,Kimberly Brooks,Female,65,Medical illustrator,Married,"Rachelport, Alabama, 97663",56+,1,1,Senior Adult,POL57255628,Health,82368,698.03,2016-10-06,2025-07-30,Quarterly,Terminated,3219,Long Term,0,AGT90861627,Not Renewed,22,69,0,High Risk,0,Churned
CUST79755040,Kimberly Pratt,Other,33,"Psychologist, counselling",Married,"Port Danielburgh, Michigan, 04440",26-35,1,0,Middle Age,POL05422955,Property,292248,1427.22,2017-08-04,2026-09-24,Annually,Lapsed,3338,Long Term,0,AGT34205282,Pending,35,31,0,Medium Risk,0,At Risk
CUST79755040,Kimberly Pratt,Other,33,"Psychologist, counselling",Married,"Port Danielburgh, Michigan, 04440",26-35,1,0,Middle Age,POL93612712,Life,484154,1365.42,2019-02-05,2021-10-26,Quarterly,Active,994,Medium Term,1,AGT89586081,Pending,37,35,0,Medium Risk,0,At Risk
CUST49324501,Gary Peterson,Female,38,Astronomer,Single,"New Jeremiah, Oregon, 88758",36-45,0,0,Middle Age,POL28263562,Health,182347,330.57,2018-05-28,2019-07-15,Monthly,Lapsed,413,Medium Term,0,AGT05175722,Not Renewed,23,42,0,Medium Risk,0,Churned
CUST81139176,Deborah Cooper,Male,58,Further education lecturer,Divorced,"East Melissaview, Vermont, 23868",56+,0,0,Senior Adult,POL01039952,Auto,287199,567.95,2015-12-20,2022-01-21,Quarterly,Terminated,2224,Long Term,0,AGT76532342,Pending,4,56,0,Medium Risk,0,At Risk
CUST81139176,Deborah Cooper,Male,58,Further education lecturer,Divorced,"East Melissaview, Vermont, 23868",56+,0,0,Senior Adult,POL78043056,Property,88702,1504.08,2017-11-05,2020-02-26,Monthly,Lapsed,843,Medium Term,0,AGT60343012,Renewed,29,63,0,High Risk,0,Loyal
CUST19435664,Sylvia Weaver,Female,40,Corporate investment banker,Divorced,"Hernandeztown, Virginia, 21172",36-45,0,0,Middle Age,POL05845525,Property,295867,1183.71,2021-09-27,2031-09-15,Annually,Lapsed,3640,Long Term,0,AGT23787585,Not Renewed,36,27,0,Low Risk,0,Churned
CUST19435664,Sylvia Weaver,Female,40,Corporate investment banker,Divorced,"Hernandeztown, Virginia, 21172",36-45,0,0,Middle Age,POL89539579,Health,347928,449.95,2016-03-17,2019-09-05,Monthly,Active,1267,Long Term,1,AGT95125488,Pending,41,27,0,Low Risk,0,At Risk
CUST19435664,Sylvia Weaver,Female,40,Corporate investment banker,Divorced,"Hernandeztown, Virginia, 21172",36-45,0,0,Middle Age,POL64841687,Life,86172,1730.32,2015-09-10,2017-07-20,Quarterly,Lapsed,679,Medium Term,0,AGT14433594,Renewed,49,64,0,High Risk,0,Loyal
CUST16983930,Paul Schwartz,Other,39,"Social research officer, government",Single,"North Andreachester, Wisconsin, 73127",36-45,0,0,Middle Age,POL18290935,Life,269416,1636.06,2022-05-22,2030-04-16,Quarterly,Lapsed,2886,Long Term,0,AGT99044948,Not Renewed,10,26,0,Low Risk,0,Churned
CUST16983930,Paul Schwartz,Other,39,"Social research officer, government",Single,"North Andreachester, Wisconsin, 73127",36-45,0,0,Middle Age,POL37593998,Property,40753,1860.27,2016-03-09,2024-12-31,Monthly,Active,3219,Long Term,1,AGT89360503,Renewed,8,82,1,High Risk,1,Loyal
CUST84659893,Julie Williams,Other,22,Fashion designer,Married,"South Fernandochester, North Carolina, 55049",18-25,1,0,Young Adult,POL49287251,Auto,48575,1476.49,2017-07-15,2020-10-23,Quarterly,Lapsed,1196,Long Term,0,AGT32960169,Not Renewed,49,57,0,Medium Risk,0,Churned
CUST84659893,Julie Williams,Other,22,Fashion designer,Married,"South Fernandochester, North Carolina, 55049",18-25,1,0,Young Adult,POL55324239,Life,449828,803.55,2020-12-18,2030-11-05,Quarterly,Lapsed,3609,Long Term,0,AGT48459678,Pending,23,51,0,Medium Risk,0,At Risk
CUST07468344,William Wright,Female,25,Estate manager/land agent,Married,"North Carl, Connecticut, 19508",18-25,1,0,Young Adult,POL50710696,Health,30699,1340.93,2021-01-08,2030-04-27,Quarterly,Active,3396,Long Term,1,AGT72977438,Pending,43,94,1,High Risk,1,At Risk
CUST77434602,Mark Dunn,Male,61,Air broker,Single,"South Rebecca, Nebraska, 79821",56+,0,1,Senior Adult,POL02555675,Property,22484,771.11,2024-12-11,2032-05-30,Annually,Terminated,2727,Long Term,0,AGT47043352,Not Renewed,9,46,0,Medium Risk,0,Churned
CUST77434602,Mark Dunn,Male,61,Air broker,Single,"South Rebecca, Nebraska, 79821",56+,0,1,Senior Adult,POL74477795,Auto,44903,1455.51,2017-03-24,2027-03-17,Monthly,Terminated,3645,Long Term,0,AGT86052504,Renewed,6,83,1,High Risk,1,Loyal
CUST77434602,Mark Dunn,Male,61,Air broker,Single,"South Rebecca, Nebraska, 79821",56+,0,1,Senior Adult,POL46460942,Property,57808,1951.7,2017-02-11,2025-08-13,Annually,Active,3105,Long Term,1,AGT36826209,Not Renewed,49,68,0,High Risk,0,Churned
CUST77926751,Jeffrey Anderson,Female,76,Agricultural consultant,Divorced,"Port Daniel, Virginia, 54187",56+,0,1,Senior Adult,POL21533048,Property,420337,934.13,2022-02-14,2028-07-27,Quarterly,Lapsed,2355,Long Term,0,AGT28436306,Renewed,48,61,0,High Risk,0,Loyal
CUST77926751,Jeffrey Anderson,Female,76,Agricultural consultant,Divorced,"Port Daniel, Virginia, 54187",56+,0,1,Senior Adult,POL81304497,Life,47160,530.21,2022-12-20,2028-02-21,Annually,Active,1889,Long Term,1,AGT62073164,Not Renewed,5,18,0,Low Risk,0,Churned
CUST68206150,Pamela Hall,Other,66,"Designer, television/film set",Widowed,"South Justinshire, Washington, 50488",56+,0,1,Senior Adult,POL29207038,Auto,317844,549.44,2019-07-27,2025-10-07,Monthly,Active,2264,Long Term,1,AGT36372660,Not Renewed,39,65,0,High Risk,0,Churned
CUST01241075,Thomas Kim,Female,80,"Surveyor, hydrographic",Single,"North Leslieburgh, Tennessee, 84207",56+,0,1,Senior Adult,POL58297595,Property,444552,414.03,2021-01-25,2025-02-22,Quarterly,Terminated,1489,Long Term,0,AGT18440997,Not Renewed,12,72,1,High Risk,1,Churned
CUST08168341,Daniel Bailey,Female,53,Management consultant,Married,"Lake Tammie, Alaska, 47801",46-55,1,0,Senior Adult,POL67671922,Life,290876,1951.29,2015-12-06,2024-02-01,Quarterly,Active,2979,Long Term,1,AGT46006168,Pending,33,73,1,High Risk,1,At Risk
CUST08168341,Daniel Bailey,Female,53,Management consultant,Married,"Lake Tammie, Alaska, 47801",46-55,1,0,Senior Adult,POL20142865,Life,94851,136.81,2018-02-15,2023-12-23,Monthly,Lapsed,2137,Long Term,0,AGT80184738,Pending,22,93,1,High Risk,1,At Risk
CUST25931546,David Bartlett,Male,21,Sports administrator,Widowed,"Randyfort, Maryland, 78000",18-25,0,0,Young Adult,POL86600900,Health,325581,962.72,2015-09-23,2017-05-12,Quarterly,Active,597,Medium Term,1,AGT45464266,Not Renewed,11,9,0,Low Risk,0,Churned
CUST23714881,Taylor Rogers,Other,49,Soil scientist,Married,"South Michaelchester, South Carolina, 61289",46-55,1,0,Middle Age,POL39602828,Life,143831,1662.18,2022-01-17,2029-03-18,Monthly,Active,2617,Long Term,1,AGT45789184,Not Renewed,29,96,1,High Risk,1,Churned
CUST60958047,Jessica Brown,Male,39,Advice worker,Widowed,"South Keithmouth, South Carolina, 38164",36-45,0,0,Middle Age,POL12104163,Life,72794,940.1,2018-10-20,2021-05-29,Quarterly,Terminated,952,Medium Term,0,AGT92208512,Renewed,7,39,0,Medium Risk,0,Loyal
CUST24412701,Courtney Ward,Male,37,Jewellery designer,Widowed,"South Davidhaven, Virginia, 06820",36-45,0,0,Middle Age,POL48748875,Life,192302,402.18,2016-04-10,2018-10-05,Quarterly,Lapsed,908,Medium Term,0,AGT19599980,Renewed,25,39,0,Medium Risk,0,Loyal
CUST24412701,Courtney Ward,Male,37,Jewellery designer,Widowed,"South Davidhaven, Virginia, 06820",36-45,0,0,Middle Age,POL59080097,Property,30934,1473.33,2022-01-17,2023-04-24,Annually,Terminated,462,Medium Term,0,AGT73250290,Not Renewed,42,36,0,Medium Risk,0,Churned
CUST63020146,Sheryl Clarke,Other,64,Horticultural consultant,Single,"East Jacob, New Hampshire, 90333",56+,0,1,Senior Adult,POL62539686,Property,362011,1038.54,2021-05-10,2023-11-18,Monthly,Terminated,922,Medium Term,0,AGT30565220,Not Renewed,38,29,0,Low Risk,0,Churned
CUST05834498,Carolyn Ellis,Female,77,Oncologist,Divorced,"Scottstad, Connecticut, 80042",56+,0,1,Senior Adult,POL72882206,Property,404422,858.64,2016-10-25,2018-02-22,Annually,Terminated,485,Medium Term,0,AGT29163029,Renewed,8,28,0,Low Risk,0,Loyal
CUST78628805,Brenda Martin,Male,85,"Therapist, art",Divorced,"Juliaborough, Hawaii, 14038",56+,0,1,Senior Adult,POL42742626,Life,416969,953.92,2020-05-09,2025-02-24,Quarterly,Active,1752,Long Term,1,AGT32300150,Renewed,16,61,0,High Risk,0,Loyal
CUST66427411,Steve Jones,Male,85,Purchasing manager,Married,"Ballside, Wisconsin, 00812",56+,1,1,Senior Adult,POL42141695,Health,260163,313.91,2016-07-13,2018-10-31,Quarterly,Terminated,840,Medium Term,0,AGT73247449,Pending,4,60,0,Medium Risk,0,At Risk
CUST66427411,Steve Jones,Male,85,Purchasing manager,Married,"Ballside, Wisconsin, 00812",56+,1,1,Senior Adult,POL82077399,Life,205121,1608.91,2022-04-24,2028-06-21,Annually,Active,2250,Long Term,1,AGT74683442,Renewed,6,50,0,Medium Risk,0,Loyal
CUST50064478,Jessica Montgomery,Female,30,"Biochemist, clinical",Married,"Holmeston, Kansas, 05434",26-35,1,0,Young Adult,POL74047876,Life,395919,1001.16,2016-04-16,2025-01-07,Annually,Active,3188,Long Term,1,AGT29408195,Not Renewed,32,42,0,Medium Risk,0,Churned
CUST50064478,Jessica Montgomery,Female,30,"Biochemist, clinical",Married,"Holmeston, Kansas, 05434",26-35,1,0,Young Adult,POL39610160,Health,431703,805.58,2020-12-04,2022-07-17,Monthly,Active,590,Medium Term,1,AGT28584442,Pending,41,97,1,High Risk,1,At Risk
CUST18236210,Jessica Durham,Female,70,Psychiatrist,Divorced,"North Joel, Nebraska, 81215",56+,0,1,Senior Adult,POL64607736,Auto,319380,1741.66,2015-04-28,2021-04-01,Monthly,Terminated,2165,Long Term,0,AGT57691275,Pending,48,79,1,High Risk,1,At Risk
CUST57892719,Anthony Johnson,Female,31,"Designer, textile",Single,"East David, Wisconsin, 73385",26-35,0,0,Middle Age,POL21963992,Property,288036,247.04,2018-03-27,2019-08-04,Monthly,Active,495,Medium Term,1,AGT05457971,Not Renewed,2,99,1,High Risk,1,Churned
CUST57892719,Anthony Johnson,Female,31,"Designer, textile",Single,"East David, Wisconsin, 73385",26-35,0,0,Middle Age,POL41259303,Auto,242088,906.26,2018-05-22,2019-07-13,Annually,Terminated,417,Medium Term,0,AGT23245900,Renewed,22,20,0,Low Risk,0,Loyal
CUST81290264,Roger Hawkins,Female,52,"Engineer, energy",Widowed,"Tammyhaven, Maryland, 20284",46-55,0,0,Senior Adult,POL88167849,Property,212301,739.88,2018-11-28,2023-11-19,Monthly,Terminated,1817,Long Term,0,AGT16759469,Renewed,39,60,0,Medium Risk,0,Loyal
CUST81290264,Roger Hawkins,Female,52,"Engineer, energy",Widowed,"Tammyhaven, Maryland, 20284",46-55,0,0,Senior Adult,POL73654382,Property,72726,645.22,2016-10-16,2025-11-23,Annually,Terminated,3325,Long Term,0,AGT46115915,Renewed,4,53,0,Medium Risk,0,Loyal
CUST74889507,Dana Daniel,Other,24,Marketing executive,Married,"Reedshire, Rhode Island, 34549",18-25,1,0,Young Adult,POL77625425,Life,281999,1461.97,2023-09-10,2028-01-14,Quarterly,Active,1587,Long Term,1,AGT24321998,Not Renewed,38,73,1,High Risk,1,Churned
CUST74889507,Dana Daniel,Other,24,Marketing executive,Married,"Reedshire, Rhode Island, 34549",18-25,1,0,Young Adult,POL13985907,Property,257950,1145.36,2021-05-22,2022-12-29,Quarterly,Lapsed,586,Medium Term,0,AGT40349859,Pending,21,82,1,High Risk,1,At Risk
CUST73332147,Leslie White,Other,84,Freight forwarder,Widowed,"Sosashire, North Carolina, 47329",56+,0,1,Senior Adult,POL57434745,Property,493897,328.6,2022-07-12,2027-01-30,Monthly,Terminated,1663,Long Term,0,AGT63236440,Renewed,16,14,0,Low Risk,0,Loyal
CUST73332147,Leslie White,Other,84,Freight forwarder,Widowed,"Sosashire, North Carolina, 47329",56+,0,1,Senior Adult,POL96170199,Auto,469571,713.2,2021-03-17,2026-06-26,Monthly,Terminated,1927,Long Term,0,AGT26221449,Renewed,8,35,0,Medium Risk,0,Loyal
CUST89128570,Vanessa Macias,Male,40,Hotel manager,Widowed,"New Laura, Nebraska, 29898",36-45,0,0,Middle Age,POL87314266,Auto,155538,1504.41,2022-05-29,2032-01-23,Quarterly,Terminated,3526,Long Term,0,AGT83981294,Renewed,3,14,0,Low Risk,0,Loyal
CUST89128570,Vanessa Macias,Male,40,Hotel manager,Widowed,"New Laura, Nebraska, 29898",36-45,0,0,Middle Age,POL39334378,Life,224178,1708.25,2019-11-07,2021-10-01,Monthly,Terminated,694,Medium Term,0,AGT33613761,Not Renewed,25,12,0,Low Risk,0,Churned
CUST89128570,Vanessa Macias,Male,40,Hotel manager,Widowed,"New Laura, Nebraska, 29898",36-45,0,0,Middle Age,POL77268137,Property,474856,1656.85,2019-12-15,2026-07-07,Quarterly,Terminated,2396,Long Term,0,AGT74901931,Not Renewed,13,60,0,Medium Risk,0,Churned
CUST89128570,Vanessa Macias,Male,40,Hotel manager,Widowed,"New Laura, Nebraska, 29898",36-45,0,0,Middle Age,POL69316836,Property,164571,1385.89,2017-02-16,2022-10-25,Monthly,Terminated,2077,Long Term,0,AGT15910222,Not Renewed,24,34,0,Medium Risk,0,Churned
CUST79953424,Maria Foster,Female,46,Building surveyor,Divorced,"Markchester, Mississippi, 30418",46-55,0,0,Middle Age,POL98380131,Auto,343881,195.81,2018-07-19,2028-03-07,Monthly,Active,3519,Long Term,1,AGT36384581,Pending,2,94,1,High Risk,1,At Risk
CUST79953424,Maria Foster,Female,46,Building surveyor,Divorced,"Markchester, Mississippi, 30418",46-55,0,0,Middle Age,POL42954046,Auto,452249,1106.38,2022-02-14,2027-09-12,Quarterly,Lapsed,2036,Long Term,0,AGT52156406,Renewed,34,6,0,Low Risk,0,Loyal
CUST84358476,Sandra Jones,Female,20,English as a foreign language teacher,Single,"South Cody, Oregon, 57594",18-25,0,0,Young Adult,POL16366853,Life,173030,1290.09,2024-11-22,2028-10-09,Quarterly,Lapsed,1417,Long Term,0,AGT82098534,Not Renewed,22,15,0,Low Risk,0,Churned
CUST84358476,Sandra Jones,Female,20,English as a foreign language teacher,Single,"South Cody, Oregon, 57594",18-25,0,0,Young Adult,POL36885391,Health,81441,752.03,2024-11-14,2032-07-30,Annually,Terminated,2815,Long Term,0,AGT33679874,Pending,31,40,0,Medium Risk,0,At Risk
CUST20014882,Amanda Wells,Male,53,Press photographer,Single,"New Gabrielashire, North Dakota, 62380",46-55,0,0,Senior Adult,POL44219481,Health,197458,1192.48,2019-02-28,2028-07-17,Annually,Terminated,3427,Long Term,0,AGT81391380,Not Renewed,27,75,1,High Risk,1,Churned
CUST20014882,Amanda Wells,Male,53,Press photographer,Single,"New Gabrielashire, North Dakota, 62380",46-55,0,0,Senior Adult,POL57116310,Auto,171048,846.8,2016-09-21,2020-12-11,Quarterly,Lapsed,1542,Long Term,0,AGT89390357,Not Renewed,10,54,0,Medium Risk,0,Churned
CUST20014882,Amanda Wells,Male,53,Press photographer,Single,"New Gabrielashire, North Dakota, 62380",46-55,0,0,Senior Adult,POL50813853,Auto,456341,331.54,2020-03-19,2022-07-17,Monthly,Active,850,Medium Term,1,AGT93962598,Pending,43,98,1,High Risk,1,At Risk
CUST20014882,Amanda Wells,Male,53,Press photographer,Single,"New Gabrielashire, North Dakota, 62380",46-55,0,0,Senior Adult,POL45795232,Health,170965,1006.29,2015-06-01,2019-02-04,Annually,Terminated,1344,Long Term,0,AGT59154448,Pending,24,69,0,High Risk,0,At Risk
CUST20014882,Amanda Wells,Male,53,Press photographer,Single,"New Gabrielashire, North Dakota, 62380",46-55,0,0,Senior Adult,POL03859543,Life,458827,1464.78,2015-08-18,2021-04-07,Monthly,Active,2059,Long Term,1,AGT26520569,Not Renewed,7,73,1,High Risk,1,Churned
CUST79383749,Matthew Rodriguez,Other,73,Information systems manager,Married,"Greenberg, Ohio, 51529",56+,1,1,Senior Adult,POL55128968,Auto,210704,245.88,2024-09-05,2028-02-08,Annually,Lapsed,1251,Long Term,0,AGT30986582,Pending,50,6,0,Low Risk,0,At Risk
CUST49079642,Jacqueline Townsend,Male,26,Food technologist,Single,"Derekfort, Rhode Island, 86522",26-35,0,0,Young Adult,POL06565717,Auto,35391,732.06,2015-03-18,2024-12-08,Quarterly,Terminated,3553,Long Term,0,AGT91767140,Renewed,34,77,1,High Risk,1,Loyal
CUST49079642,Jacqueline Townsend,Male,26,Food technologist,Single,"Derekfort, Rhode Island, 86522",26-35,0,0,Young Adult,POL40654062,Life,96776,1349.11,2017-02-05,2021-04-25,Monthly,Lapsed,1540,Long Term,0,AGT06628477,Renewed,31,68,0,High Risk,0,Loyal
CUST49079642,Jacqueline Townsend,Male,26,Food technologist,Single,"Derekfort, Rhode Island, 86522",26-35,0,0,Young Adult,POL05594711,Life,395788,1144.53,2015-02-08,2018-08-20,Quarterly,Terminated,1289,Long Term,0,AGT15879825,Not Renewed,9,76,1,High Risk,1,Churned
CUST49079642,Jacqueline Townsend,Male,26,Food technologist,Single,"Derekfort, Rhode Island, 86522",26-35,0,0,Young Adult,POL91053914,Life,421644,1646.06,2020-06-06,2025-12-26,Quarterly,Lapsed,2029,Long Term,0,AGT49923863,Pending,8,15,0,Low Risk,0,At Risk
CUST01806122,Joseph Oliver,Other,34,Social worker,Divorced,"Medinatown, Wyoming, 79517",26-35,0,0,Middle Age,POL35135678,Health,298922,751.24,2022-07-18,2030-04-21,Quarterly,Active,2834,Long Term,1,AGT14000895,Pending,47,26,0,Low Risk,0,At Risk
CUST98301856,Don Walker,Male,35,Armed forces operational officer,Married,"South Charleschester, Minnesota, 04270",26-35,1,0,Middle Age,POL94687907,Life,451819,1713.11,2024-03-08,2030-04-21,Quarterly,Active,2235,Long Term,1,AGT62619985,Renewed,12,73,1,High Risk,1,Loyal
CUST98301856,Don Walker,Male,35,Armed forces operational officer,Married,"South Charleschester, Minnesota, 04270",26-35,1,0,Middle Age,POL82812319,Property,188661,174.45,2023-07-25,2028-03-26,Annually,Active,1706,Long Term,1,AGT44161730,Renewed,5,14,0,Low Risk,0,Loyal
CUST02392291,Jason Lopez,Other,78,Advertising account executive,Married,"New John, New Jersey, 41237",56+,1,1,Senior Adult,POL34350307,Life,131457,1160.06,2021-11-24,2029-06-04,Quarterly,Terminated,2749,Long Term,0,AGT10465463,Not Renewed,6,83,1,High Risk,1,Churned
CUST02392291,Jason Lopez,Other,78,Advertising account executive,Married,"New John, New Jersey, 41237",56+,1,1,Senior Adult,POL79429202,Life,130747,1793.4,2020-03-04,2026-05-24,Monthly,Lapsed,2272,Long Term,0,AGT00597275,Renewed,20,39,0,Medium Risk,0,Loyal
CUST17096278,Jennifer Salazar,Other,84,"Designer, blown glass/stained glass",Widowed,"North Jamesport, New Mexico, 47989",56+,0,1,Senior Adult,POL25712825,Health,191852,1311.2,2021-03-16,2030-09-06,Annually,Terminated,3461,Long Term,0,AGT13921620,Not Renewed,20,61,0,High Risk,0,Churned
CUST44011114,Brittany Conner,Male,27,"Pharmacist, community",Single,"Port Stevenside, Nebraska, 03147",26-35,0,0,Young Adult,POL58923628,Auto,402767,1161.57,2023-03-03,2028-08-13,Annually,Active,1990,Long Term,1,AGT88533091,Renewed,8,96,1,High Risk,1,Loyal
CUST44011114,Brittany Conner,Male,27,"Pharmacist, community",Single,"Port Stevenside, Nebraska, 03147",26-35,0,0,Young Adult,POL36275848,Life,147069,1858.61,2024-05-30,2028-10-10,Monthly,Lapsed,1594,Long Term,0,AGT34416849,Renewed,49,52,0,Medium Risk,0,Loyal
CUST42798343,Gina Walker,Other,84,Equality and diversity officer,Married,"South Blake, Nebraska, 42086",56+,1,1,Senior Adult,POL69146247,Auto,145752,1131.9,2023-07-16,2030-04-23,Annually,Lapsed,2473,Long Term,0,AGT87417882,Renewed,6,63,0,High Risk,0,Loyal
CUST60237755,Rebecca Scott,Male,53,"Accountant, chartered public finance",Single,"Paulburgh, South Carolina, 27547",46-55,0,0,Senior Adult,POL83977017,Auto,249865,882.2,2019-05-16,2024-04-14,Monthly,Lapsed,1795,Long Term,0,AGT26133326,Pending,49,47,0,Medium Risk,0,At Risk
CUST01185474,Michael Thornton,Other,85,Information officer,Divorced,"Littleland, Maryland, 65564",56+,0,1,Senior Adult,POL43397255,Health,133754,154.22,2017-09-08,2023-05-10,Quarterly,Terminated,2070,Long Term,0,AGT72297030,Renewed,32,29,0,Low Risk,0,Loyal
CUST01185474,Michael Thornton,Other,85,Information officer,Divorced,"Littleland, Maryland, 65564",56+,0,1,Senior Adult,POL76536421,Property,152199,638.82,2022-08-01,2026-08-24,Annually,Lapsed,1484,Long Term,0,AGT61541716,Pending,35,75,1,High Risk,1,At Risk
CUST19195679,James Brown,Female,51,Structural engineer,Widowed,"South Michael, South Carolina, 75971",46-55,0,0,Senior Adult,POL78820382,Health,280979,352.99,2020-04-28,2023-12-16,Quarterly,Terminated,1327,Long Term,0,AGT51334907,Not Renewed,31,80,1,High Risk,1,Churned
CUST19195679,James Brown,Female,51,Structural engineer,Widowed,"South Michael, South Carolina, 75971",46-55,0,0,Senior Adult,POL80710223,Life,499478,1349.55,2015-06-30,2018-11-10,Monthly,Active,1229,Long Term,1,AGT53160198,Renewed,45,39,0,Medium Risk,0,Loyal
CUST19195679,James Brown,Female,51,Structural engineer,Widowed,"South Michael, South Carolina, 75971",46-55,0,0,Senior Adult,POL70229811,Health,389191,1179.55,2024-04-17,2029-03-20,Monthly,Lapsed,1798,Long Term,0,AGT97919419,Renewed,50,61,0,High Risk,0,Loyal
CUST79764095,Jessica Hill,Male,28,Secondary school teacher,Married,"Port Marcus, Tennessee, 09036",26-35,1,0,Young Adult,POL58724717,Property,11770,426.65,2019-09-25,2024-10-13,Annually,Lapsed,1845,Long Term,0,AGT05596569,Renewed,7,22,0,Low Risk,0,Loyal
CUST15889374,Jennifer Pittman,Other,30,Homeopath,Married,"Reynoldsfort, California, 64956",26-35,1,0,Young Adult,POL72695322,Property,213792,591.01,2018-11-05,2025-07-07,Monthly,Lapsed,2436,Long Term,0,AGT62818459,Not Renewed,39,56,0,Medium Risk,0,Churned
CUST39239739,Christopher Henderson Jr.,Other,74,Equality and diversity officer,Married,"North Zachary, Utah, 50453",56+,1,1,Senior Adult,POL53959309,Property,138740,1219.12,2023-12-27,2029-08-11,Annually,Terminated,2054,Long Term,0,AGT13614081,Renewed,41,52,0,Medium Risk,0,Loyal
CUST93249760,Kimberly Martinez,Female,22,Agricultural engineer,Married,"Barbaraton, Montana, 29423",18-25,1,0,Young Adult,POL13931730,Property,216368,1775.04,2024-02-07,2031-08-16,Quarterly,Lapsed,2747,Long Term,0,AGT65854524,Renewed,37,2,0,Low Risk,0,Loyal
